"id","vid","relation","official"
v43470,v60685,alt,false
v43476,v59265,seq,true
v43492,v30554,char,true
v43494,v30758,seq,true
v43498,v47241,char,true
v43500,v37809,seq,true
v43501,v54205,fan,true
v43510,v34839,preq,true
v43513,v49299,ser,true
v43525,v24631,par,true
v43525,v55535,char,true
v43537,v21745,char,true
v43537,v22535,char,true
v43537,v22809,char,true
v43537,v29484,char,true
v43538,v25870,char,true
v43538,v37760,char,true
v43540,v33606,ser,true
v43540,v52527,ser,true
v43543,v32406,orig,true
v43544,v37699,preq,true
v43545,v30032,par,true
v43548,v35964,alt,true
v43552,v21234,alt,false
v43553,v25438,orig,true
v43564,v52303,char,true
v43567,v37581,char,true
v43578,v992,orig,true
v43582,v47303,preq,true
v43630,v32633,seq,true
v43643,v47616,ser,true
v43643,v61265,ser,true
v43660,v50197,set,true
v43660,v55433,set,true
v43692,v28659,set,true
v43692,v55417,set,true
v43704,v33904,preq,true
v43709,v14113,side,true
v43745,v35481,ser,true
v43748,v48462,fan,true
v43753,v1877,par,true
v43758,v45544,char,true
v43762,v35869,preq,true
v43764,v6225,set,true
v43768,v33447,preq,true
v43779,v40470,preq,true
v43780,v38616,alt,true
v43780,v39275,alt,true
v43780,v46196,set,true
v43780,v53041,char,true
v43787,v43789,side,true
v43789,v43787,par,true
v43807,v18567,par,false
v43827,v43828,side,true
v43828,v43827,par,true
v43832,v44023,side,true
v43832,v44025,side,true
v43838,v24820,preq,true
v43838,v58616,seq,true
v43840,v43841,seq,true
v43841,v43840,preq,true
v43852,v43862,preq,true
v43854,v18609,preq,true
v43857,v18609,char,true
v43862,v43852,seq,true
v43864,v48038,side,true
v43900,v53048,alt,true
v43918,v36755,preq,true
v43918,v43921,seq,true
v43921,v43918,preq,true
v43923,v52554,char,false
v43924,v43925,seq,true
v43925,v43924,preq,true
v43928,v36301,set,true
v43928,v61898,alt,true
v43941,v42520,preq,true
v43949,v40515,ser,true
v43956,v35102,char,false
v43957,v35102,char,false
v43961,v32277,preq,true
v43961,v43964,side,true
v43963,v32277,orig,true
v43964,v32277,par,true
v43964,v43961,par,true
v43971,v49550,preq,true
v43979,v27158,ser,true
v43979,v43980,ser,true
v43980,v27158,ser,true
v43980,v43979,ser,true
v43982,v43984,seq,true
v43984,v43982,preq,true
v43984,v44039,seq,true
v43989,v46189,set,true
v43990,v35919,seq,true
v43991,v36603,set,true
v43991,v42778,set,true
v43991,v46064,set,true
v43991,v53830,set,true
v43993,v33368,char,true
v44012,v11603,preq,true
v44019,v28899,preq,true
v44020,v33002,set,true
v44023,v43832,par,true
v44023,v44025,ser,true
v44025,v43832,par,true
v44025,v44023,ser,true
v44026,v18872,preq,false
v44027,v18872,char,false
v44028,v18872,char,false
v44029,v6284,ser,true
v44035,v45267,ser,true
v44039,v43984,preq,true
v44047,v61972,char,true
v44053,v36978,char,true
v44058,v50560,seq,true
v44063,v51532,preq,true
v44064,v3661,char,false
v44076,v2166,char,false
v44084,v7679,char,false
v44084,v18334,char,false
v44084,v58292,preq,true
v44087,v48964,preq,true
v44088,v45669,ser,true
v44088,v58089,ser,true
v44088,v59144,ser,true
v44092,v42883,ser,true
v44096,v32555,orig,true
v44098,v31002,ser,true
v44099,v32545,ser,true
v44101,v28205,preq,true
v44103,v177,char,false
v44104,v264,char,false
v44104,v266,char,false
v44104,v273,char,false
v44106,v47549,fan,true
v44107,v28031,ser,true
v44107,v51955,ser,true
v44115,v46317,char,true
v44128,v42438,set,true
v44129,v45454,set,true
v44129,v46035,set,true
v44129,v51671,set,true
v44139,v18916,par,true
v44153,v37372,preq,true
v44159,v52768,ser,true
v44162,v26762,char,true
v44165,v39591,ser,true
v44171,v33498,set,true
v44172,v31631,preq,true
v44178,v37277,set,true
v44184,v27057,ser,true
v44188,v22614,ser,true
v44190,v36131,orig,true
v44195,v32811,set,true
v44195,v49227,fan,true
v44195,v52702,set,true
v44201,v3265,par,true
v44201,v3266,preq,true
v44203,v31007,preq,true
v44208,v13188,orig,true
v44209,v13188,orig,true
v44217,v28173,preq,true
v44218,v28172,preq,true
v44223,v44224,seq,true
v44224,v44223,preq,true
v44226,v28530,char,true
v44227,v29411,preq,true
v44230,v14816,set,true
v44230,v19044,set,true
v44230,v47184,set,true
v44230,v51680,set,true
v44230,v52963,set,true
v44234,v28558,preq,true
v44241,v36605,par,true
v44245,v28323,orig,true
v44247,v45303,alt,true
v44249,v36557,ser,true
v44249,v49795,side,true
v44255,v48237,char,true
v44255,v55537,char,true
v44255,v58419,char,true
v44271,v400,alt,true
v44287,v41437,set,true
v44319,v25432,set,false
v44319,v42060,preq,true
v44323,v50377,char,true
v44323,v55497,char,true
v44324,v41753,char,false
v44345,v20827,ser,true
v44358,v29345,par,true
v44379,v7014,ser,false
v44379,v39000,char,true
v44419,v34714,alt,true
v44432,v48448,seq,true
v44434,v43242,side,true
v44442,v44889,set,true
v44442,v46697,set,true
v44463,v44472,seq,true
v44463,v44474,preq,true
v44465,v48739,seq,true
v44465,v53733,seq,true
v44465,v60179,char,true
v44466,v36369,set,true
v44468,v16371,seq,true
v44468,v44477,preq,true
v44469,v16371,preq,true
v44469,v44473,seq,true
v44470,v44476,seq,true
v44470,v44486,preq,true
v44472,v44463,preq,true
v44472,v44477,seq,true
v44473,v44469,preq,true
v44473,v44475,seq,true
v44474,v44463,seq,true
v44474,v44476,preq,true
v44475,v44473,preq,true
v44475,v44478,seq,true
v44476,v44470,preq,true
v44476,v44474,seq,true
v44477,v44468,seq,true
v44477,v44472,preq,true
v44478,v44475,preq,true
v44478,v44479,seq,true
v44479,v44478,preq,true
v44479,v44480,seq,true
v44480,v44479,preq,true
v44480,v44481,seq,true
v44481,v44480,preq,true
v44481,v44485,seq,true
v44484,v44487,seq,true
v44484,v44488,preq,true
v44485,v44481,preq,true
v44485,v44488,seq,true
v44486,v44470,seq,true
v44487,v44484,preq,true
v44488,v44484,seq,true
v44488,v44485,preq,true
v44495,v41641,seq,true
v44524,v48124,alt,true
v44525,v44526,alt,true
v44526,v44525,alt,true
v44526,v44527,set,true
v44527,v44526,set,true
v44529,v22412,preq,true
v44534,v12038,char,true
v44546,v44548,preq,true
v44547,v44548,alt,true
v44548,v44546,seq,true
v44548,v44547,alt,true
v44554,v50696,fan,true
v44554,v50699,seq,true
v44554,v61557,side,true
v44567,v32148,par,true
v44568,v48751,seq,true
v44572,v11910,ser,true
v44580,v44581,ser,true
v44580,v44839,ser,true
v44581,v44580,ser,true
v44581,v46689,seq,true
v44588,v30079,set,true
v44641,v22124,par,false
v44642,v44643,ser,true
v44643,v44642,ser,true
v44656,v43171,preq,true
v44659,v56593,fan,true
v44659,v56594,fan,true
v44660,v44661,seq,true
v44661,v44660,preq,true
v44665,v44690,seq,true
v44665,v44699,fan,true
v44669,v23763,char,true
v44669,v55472,char,true
v44672,v53070,ser,true
v44677,v44678,par,true
v44678,v44677,side,true
v44678,v44688,side,true
v44684,v44685,alt,true
v44685,v44684,alt,true
v44687,v44701,seq,true
v44688,v44678,par,true
v44689,v44697,ser,true
v44689,v58938,ser,true
v44690,v44665,preq,true
v44691,v44692,ser,true
v44692,v44691,ser,true
v44692,v58953,ser,true
v44694,v58948,ser,true
v44697,v44689,ser,true
v44699,v44665,orig,true
v44701,v44687,preq,true
v44704,v42105,preq,true
v44706,v22619,alt,true
v44706,v25720,alt,true
v44706,v27085,alt,true
v44707,v31336,ser,true
v44733,v40788,ser,true
v44733,v49462,ser,true
v44733,v56379,seq,true
v44745,v44755,alt,true
v44751,v44752,side,true
v44752,v44751,par,true
v44753,v29317,ser,true
v44753,v58573,alt,true
v44755,v44745,alt,true
v44760,v44762,seq,true
v44762,v44760,preq,true
v44763,v44781,ser,true
v44764,v36536,ser,true
v44764,v36624,ser,true
v44772,v36534,ser,true
v44772,v36624,ser,true
v44781,v44763,ser,true
v44781,v44795,ser,true
v44782,v44784,seq,true
v44784,v44782,preq,true
v44785,v44796,ser,true
v44795,v44781,ser,true
v44796,v44785,ser,true
v44799,v44804,par,true
v44802,v44830,seq,true
v44804,v44799,side,true
v44808,v44809,ser,true
v44808,v54175,ser,true
v44809,v44808,ser,true
v44809,v44810,ser,true
v44809,v54175,ser,true
v44810,v44809,ser,true
v44810,v44811,ser,true
v44810,v54175,ser,true
v44811,v44810,ser,true
v44811,v44812,ser,true
v44811,v54175,ser,true
v44812,v44811,ser,true
v44812,v44813,ser,true
v44812,v54175,ser,true
v44813,v44812,ser,true
v44813,v44814,ser,true
v44813,v54175,ser,true
v44814,v44813,ser,true
v44814,v44815,ser,true
v44814,v54175,ser,true
v44815,v44814,ser,true
v44815,v54175,ser,true
v44830,v44802,preq,true
v44833,v44841,preq,true
v44838,v28200,set,true
v44839,v44580,ser,true
v44839,v45081,ser,true
v44841,v44833,seq,true
v44848,v30558,preq,true
v44866,v44869,side,true
v44866,v44871,char,true
v44869,v44866,par,true
v44871,v44866,char,true
v44873,v44875,ser,true
v44875,v44873,ser,true
v44878,v56127,seq,true
v44881,v52351,char,true
v44889,v44442,set,true
v44889,v46697,preq,true
v44890,v25560,ser,true
v44891,v44893,char,true
v44893,v44891,char,true
v44905,v12247,ser,true
v44940,v33975,alt,true
v44966,v19497,char,true
v44986,v43392,orig,true
v44998,v31993,char,true
v45001,v45002,seq,true
v45002,v45001,preq,true
v45002,v45003,seq,true
v45003,v45002,preq,true
v45005,v38453,orig,true
v45021,v50241,alt,true
v45027,v53154,seq,true
v45030,v28123,preq,true
v45048,v51419,char,true
v45049,v50729,fan,true
v45058,v37599,seq,true
v45059,v2625,alt,true
v45062,v60773,seq,true
v45070,v40549,preq,true
v45072,v34755,preq,true
v45077,v43377,ser,true
v45077,v45079,ser,true
v45079,v45077,ser,true
v45081,v44839,ser,true
v45083,v11,seq,false
v45083,v14554,alt,false
v45083,v15808,alt,false
v45101,v45103,seq,true
v45103,v45101,preq,true
v45105,v21740,preq,true
v45110,v31266,preq,true
v45121,v36967,set,true
v45125,v28901,char,true
v45140,v45141,ser,true
v45141,v45140,ser,true
v45167,v30280,alt,false
v45168,v45176,set,true
v45168,v45177,side,true
v45170,v7014,set,false
v45176,v45168,set,true
v45177,v45168,par,true
v45195,v45197,seq,true
v45197,v45195,preq,true
v45209,v45212,set,true
v45212,v45209,set,true
v45213,v32967,set,true
v45220,v45221,side,true
v45221,v45220,par,true
v45223,v45224,set,true
v45224,v45223,set,true
v45232,v45236,seq,true
v45236,v45232,preq,true
v45236,v57160,seq,true
v45245,v3126,set,false
v45246,v38996,ser,true
v45247,v26537,ser,true
v45249,v24363,preq,true
v45250,v32722,preq,true
v45260,v38762,set,true
v45267,v44035,ser,true
v45267,v45486,ser,true
v45280,v43361,preq,true
v45289,v47145,ser,true
v45289,v47983,ser,true
v45303,v44247,alt,true
v45304,v850,char,false
v45308,v34248,orig,true
v45317,v45318,seq,true
v45318,v45317,preq,true
v45320,v48036,alt,true
v45323,v14526,par,true
v45324,v14526,alt,true
v45325,v14527,preq,true
v45327,v45329,seq,true
v45329,v45327,preq,true
v45346,v45350,set,true
v45350,v45346,set,true
v45377,v28079,preq,true
v45381,v24872,par,true
v45381,v53385,fan,true
v45381,v58009,seq,true
v45386,v13357,preq,true
v45387,v21136,set,true
v45387,v59894,char,true
v45394,v30145,char,false
v45398,v1299,set,true
v45398,v5080,char,true
v45408,v22611,char,true
v45408,v52951,char,true
v45408,v53633,char,true
v45408,v59340,char,true
v45412,v47433,set,true
v45419,v55953,side,true
v45419,v58810,side,true
v45438,v45439,seq,true
v45439,v45438,preq,true
v45454,v44129,set,true
v45454,v46035,set,true
v45454,v51671,set,true
v45456,v33647,par,true
v45459,v55507,seq,true
v45467,v54471,preq,true
v45468,v33647,preq,true
v45468,v53612,side,true
v45472,v45473,seq,true
v45473,v45472,preq,true
v45477,v47748,char,true
v45486,v45267,ser,true
v45489,v59511,seq,true
v45500,v24649,par,true
v45503,v49018,set,true
v45511,v21905,preq,false
v45512,v4681,alt,true
v45523,v33339,preq,true
v45539,v31788,ser,true
v45544,v43758,char,true
v45575,v48964,char,true
v45579,v43070,fan,true
v45582,v47040,ser,true
v45582,v51562,ser,true
v45582,v51737,ser,true
v45582,v54655,ser,true
v45582,v57365,ser,true
v45582,v59637,ser,true
v45582,v61999,ser,true
v45585,v23728,set,true
v45591,v45606,seq,true
v45593,v34705,set,true
v45593,v41584,preq,true
v45593,v46128,set,true
v45593,v46192,char,true
v45597,v49821,preq,true
v45597,v60577,seq,true
v45605,v36791,preq,true
v45606,v45591,preq,true
v45619,v46512,preq,true
v45627,v28260,orig,true
v45629,v45630,seq,true
v45630,v45629,preq,true
v45631,v42887,alt,true
v45641,v61125,set,true
v45643,v45644,ser,true
v45644,v37900,ser,true
v45644,v45643,ser,true
v45656,v53068,side,true
v45657,v55535,fan,true
v45658,v33493,par,true
v45669,v44088,ser,true
v45669,v58089,ser,true
v45669,v59144,ser,true
v45675,v45676,fan,true
v45675,v45679,seq,true
v45676,v45675,orig,true
v45676,v45679,orig,true
v45679,v45675,preq,true
v45679,v45676,fan,true
v45681,v56898,seq,true
v45688,v45707,char,true
v45688,v54770,char,true
v45688,v55109,char,true
v45690,v36301,set,true
v45705,v56494,seq,true
v45706,v60903,seq,true
v45707,v45688,char,true
v45707,v54760,char,true
v45707,v54770,char,true
v45707,v55111,set,true
v45712,v43037,par,true
v45725,v56544,ser,true
v45726,v42279,set,true
v45726,v47883,seq,true
v45744,v22734,preq,true
v45752,v45753,char,true
v45753,v45752,char,true
v45764,v60643,set,true
v45765,v53956,seq,true
v45779,v37809,preq,true
v45787,v57958,seq,true
v45787,v57959,side,true
v45787,v57960,side,true
v45790,v45791,ser,true
v45790,v45792,ser,true
v45791,v45790,ser,true
v45791,v45792,ser,true
v45792,v45790,ser,true
v45792,v45791,ser,true
v45797,v12546,preq,true
v45797,v45822,seq,true
v45811,v35710,char,true
v45811,v37218,char,true
v45811,v37742,char,true
v45811,v45955,char,true
v45811,v46837,char,true
v45811,v48861,char,true
v45811,v50535,char,true
v45811,v52848,set,true
v45822,v45797,preq,true
v45822,v51607,side,true
v45834,v46109,set,true
v45849,v48755,seq,true
v45851,v60154,seq,true
v45863,v61285,seq,true
v45866,v53670,char,true
v45866,v57547,char,true
v45879,v30346,ser,true
v45879,v50648,ser,true
v45885,v8864,preq,true
v45886,v49984,set,true
v45896,v45897,ser,true
v45896,v45898,ser,true
v45897,v45896,ser,true
v45898,v45896,ser,true
v45909,v53286,set,true
v45913,v31335,preq,true
v45953,v38891,alt,true
v45954,v37114,ser,true
v45955,v35710,char,true
v45955,v37218,char,true
v45955,v37742,char,true
v45955,v45811,char,true
v45955,v46837,set,true
v45955,v48861,set,true
v45955,v50535,set,true
v45955,v52848,char,true
v45970,v27161,seq,true
v45973,v57784,char,true
v45986,v21820,set,true
v45986,v56270,seq,true
v45995,v41919,set,true
v45995,v41924,set,true
v45997,v41980,ser,true
v45997,v50457,ser,true
v46003,v34895,alt,true
v46004,v54953,char,true
v46035,v44129,set,true
v46035,v45454,set,true
v46035,v51671,set,true
v46038,v46053,set,true
v46039,v50757,char,true
v46053,v46038,set,true
v46057,v43045,ser,true
v46057,v58653,ser,true
v46061,v48258,seq,true
v46061,v49932,preq,true
v46064,v43991,set,true
v46070,v47063,ser,false
v46079,v219,set,false
v46082,v51741,set,true
v46082,v60328,set,true
v46087,v59567,seq,true
v46095,v48767,seq,true
v46096,v36301,set,true
v46102,v49392,ser,true
v46102,v50132,seq,true
v46102,v51719,ser,true
v46102,v55279,ser,true
v46102,v57976,ser,true
v46102,v58586,ser,true
v46102,v61237,char,true
v46106,v29733,preq,true
v46109,v45834,set,true
v46113,v21353,char,true
v46113,v29067,set,true
v46113,v37168,char,true
v46113,v50460,char,true
v46114,v37168,char,true
v46116,v36687,orig,true
v46121,v35935,char,true
v46122,v33368,char,true
v46123,v50130,char,true
v46128,v45593,set,true
v46137,v47187,ser,true
v46150,v22205,char,true
v46150,v29067,char,true
v46150,v30423,char,true
v46150,v48291,char,true
v46151,v29067,orig,true
v46152,v29067,orig,true
v46153,v16320,orig,true
v46154,v22205,orig,true
v46154,v30423,orig,true
v46155,v25250,char,true
v46155,v48291,char,true
v46155,v50423,set,true
v46156,v16479,char,true
v46156,v22205,orig,true
v46156,v30423,orig,true
v46158,v22205,orig,true
v46158,v30423,orig,true
v46159,v21353,ser,true
v46159,v30946,char,true
v46171,v47773,preq,true
v46174,v32608,char,true
v46174,v34852,char,true
v46174,v35114,char,true
v46174,v41998,char,true
v46174,v49851,char,true
v46174,v53151,char,true
v46174,v55854,char,true
v46174,v56745,char,true
v46189,v43989,set,true
v46189,v52545,set,true
v46191,v41452,set,true
v46191,v51797,set,true
v46192,v45593,char,true
v46196,v43780,set,true
v46207,v42887,alt,true
v46222,v35307,set,true
v46226,v1813,alt,true
v46229,v30167,side,true
v46239,v54565,seq,true
v46240,v51132,seq,true
v46246,v46248,alt,true
v46248,v46246,alt,true
v46250,v38797,preq,true
v46250,v46857,ser,true
v46250,v47158,ser,true
v46256,v46258,seq,true
v46258,v46256,preq,true
v46287,v34149,ser,true
v46293,v46295,seq,true
v46295,v46293,preq,true
v46304,v46305,preq,true
v46305,v46304,seq,true
v46308,v6163,set,false
v46311,v50058,set,true
v46317,v44115,char,true
v46318,v49207,ser,true
v46319,v41816,preq,true
v46319,v54203,seq,true
v46339,v38367,set,true
v46341,v21047,alt,false
v46345,v31927,set,true
v46399,v29705,alt,true
v46414,v23530,alt,true
v46419,v45,char,false
v46419,v433,char,false
v46430,v12750,orig,true
v46431,v14829,preq,true
v46442,v3705,preq,true
v46442,v24146,seq,true
v46442,v55350,ser,true
v46457,v46458,seq,true
v46458,v46457,preq,true
v46500,v51768,seq,true
v46502,v40813,orig,true
v46506,v11891,ser,true
v46508,v48157,seq,true
v46512,v45619,seq,true
v46514,v12794,preq,true
v46534,v34089,char,true
v46538,v53260,char,true
v46545,v31688,seq,true
v46550,v50678,seq,true
v46563,v29626,ser,true
v46563,v51950,ser,true
v46575,v34400,preq,true
v46578,v58342,seq,true
v46590,v31505,set,true
v46590,v58118,set,true
v46592,v61270,seq,true
v46593,v711,char,false
v46602,v24499,char,true
v46606,v52794,ser,true
v46608,v46609,seq,true
v46609,v46608,preq,true
v46612,v10486,char,false
v46612,v26150,char,true
v46612,v27321,set,false
v46612,v27322,char,false
v46612,v27323,set,false
v46612,v53441,char,true
v46635,v33161,ser,true
v46650,v28516,set,true
v46650,v51382,seq,true
v46656,v32515,preq,true
v46661,v13292,alt,true
v46662,v46665,preq,true
v46665,v46662,seq,true
v46669,v51937,alt,true
v46682,v48350,ser,true
v46682,v48358,ser,true
v46683,v16479,preq,true
v46686,v40429,preq,true
v46688,v52530,side,true
v46689,v44581,preq,true
v46691,v35525,orig,true
v46692,v40332,set,true
v46697,v44442,set,true
v46697,v44889,seq,true
v46778,v29941,char,false
v46779,v54268,seq,true
v46780,v47970,seq,true
v46785,v38070,preq,true
v46785,v55031,side,true
v46789,v33036,orig,true
v46791,v17035,ser,true
v46791,v46794,seq,true
v46794,v46791,preq,true
v46794,v51279,seq,true
v46798,v47677,seq,true
v46802,v52387,seq,true
v46805,v53227,ser,true
v46815,v46816,ser,true
v46816,v46815,ser,true
v46816,v46827,ser,true
v46826,v58440,seq,true
v46827,v46816,ser,true
v46828,v33047,preq,true
v46828,v60275,seq,true
v46833,v37349,set,true
v46833,v41933,set,true
v46833,v52225,side,true
v46833,v52226,set,true
v46837,v35710,char,true
v46837,v37218,set,true
v46837,v37742,char,true
v46837,v45811,char,true
v46837,v45955,set,true
v46837,v48861,set,true
v46837,v50535,char,true
v46837,v52848,set,true
v46842,v18567,par,false
v46845,v41181,side,true
v46851,v48523,char,true
v46853,v53422,seq,true
v46857,v46250,ser,true
v46858,v34444,char,true
v46861,v32701,alt,false
v46861,v56397,char,false
v46861,v56401,char,false
v46861,v57820,seq,false
v46880,v62089,ser,true
v46882,v53542,char,true
v46893,v46894,ser,true
v46894,v46893,ser,true
v46894,v48279,ser,true
v46898,v32426,char,true
v46910,v53416,seq,true
v46923,v30479,alt,true
v46924,v5628,set,true
v46924,v14646,set,true
v46924,v20223,preq,true
v46926,v35044,par,true
v46928,v29907,preq,true
v46929,v31544,par,true
v46943,v28983,char,false
v46957,v46958,ser,true
v46958,v46957,ser,true
v46962,v39331,set,true
v46967,v31095,preq,true
v46981,v51713,set,true
v46991,v46992,seq,true
v46992,v46991,preq,true
v46992,v46993,seq,true
v46993,v46992,preq,true
v46994,v1010,par,true
v46998,v31739,alt,true
v46998,v53414,ser,true
v47003,v29170,preq,true
v47004,v34704,preq,true
v47005,v38127,preq,true
v47007,v55733,set,true
v47009,v52279,fan,true
v47014,v47015,seq,true
v47015,v47014,preq,true
v47027,v47028,alt,true
v47028,v26583,seq,true
v47028,v47027,alt,true
v47035,v945,par,false
v47036,v945,par,false
v47038,v945,par,false
v47039,v28269,set,true
v47040,v45582,ser,true
v47040,v51562,ser,true
v47040,v51737,ser,true
v47040,v54655,ser,true
v47040,v57365,ser,true
v47040,v59637,ser,true
v47041,v47379,seq,true
v47054,v38191,set,true
v47056,v50959,side,true
v47056,v52715,seq,true
v47063,v46070,ser,false
v47064,v31681,char,false
v47065,v21328,orig,true
v47066,v21328,orig,true
v47069,v28520,preq,true
v47072,v36192,preq,true
v47072,v50825,seq,true
v47089,v47119,char,true
v47097,v62116,preq,true
v47098,v945,par,false
v47099,v31435,preq,true
v47099,v54746,seq,true
v47102,v55169,seq,true
v47110,v37083,preq,true
v47111,v1187,orig,true
v47115,v18825,char,true
v47119,v47089,char,true
v47131,v48801,seq,true
v47145,v38333,ser,true
v47145,v45289,ser,true
v47147,v41601,set,true
v47147,v55023,char,true
v47158,v46250,ser,true
v47161,v31379,set,true
v47162,v30202,preq,true
v47172,v54349,seq,true
v47178,v40685,ser,true
v47179,v49568,seq,true
v47184,v14816,set,true
v47184,v19044,set,true
v47184,v41449,set,true
v47184,v44230,set,true
v47184,v51680,set,true
v47184,v58040,set,true
v47185,v32269,orig,true
v47186,v32269,orig,true
v47187,v46137,ser,true
v47187,v48184,ser,true
v47188,v26937,char,true
v47197,v25383,preq,true
v47203,v21964,ser,true
v47203,v56147,fan,true
v47225,v39160,set,true
v47233,v25015,char,true
v47233,v32069,char,true
v47241,v43498,char,true
v47263,v51635,char,true
v47276,v37866,set,true
v47290,v47292,side,true
v47290,v47321,seq,true
v47292,v47290,par,true
v47293,v3231,orig,true
v47294,v49978,seq,true
v47299,v41468,alt,true
v47303,v43582,seq,true
v47304,v20,char,false
v47304,v47311,ser,true
v47307,v169,char,false
v47307,v47313,ser,true
v47310,v38603,ser,true
v47311,v47304,ser,true
v47312,v20,char,false
v47313,v21,char,false
v47313,v169,char,false
v47313,v47307,ser,true
v47314,v20,char,false
v47321,v47290,preq,true
v47322,v28750,preq,true
v47324,v52918,preq,true
v47334,v13352,preq,true
v47337,v1564,set,true
v47339,v29030,orig,true
v47340,v17988,ser,true
v47348,v37768,par,true
v47350,v60968,preq,true
v47367,v32940,par,true
v47379,v47041,preq,true
v47417,v32441,preq,true
v47420,v38473,seq,true
v47432,v8733,preq,true
v47433,v45412,set,true
v47441,v47442,seq,true
v47442,v47441,preq,true
v47446,v4776,seq,true
v47448,v47449,side,false
v47449,v47448,par,false
v47472,v32940,char,true
v47480,v33,alt,false
v47507,v47508,seq,true
v47508,v47507,preq,true
v47512,v17745,ser,true
v47512,v24933,ser,true
v47512,v24934,ser,true
v47519,v47520,ser,true
v47520,v47519,ser,true
v47538,v28064,preq,true
v47539,v47540,par,true
v47540,v5003,preq,true
v47540,v47539,side,true
v47547,v55273,seq,true
v47549,v44106,orig,true
v47551,v34848,orig,true
v47552,v26307,set,true
v47552,v28562,char,true
v47552,v31432,char,true
v47553,v30215,ser,true
v47553,v61216,ser,true
v47554,v32661,ser,true
v47555,v24620,ser,true
v47557,v47558,set,true
v47558,v47557,set,true
v47560,v37129,seq,true
v47566,v26936,preq,true
v47568,v49691,ser,true
v47574,v39317,preq,true
v47581,v32945,preq,true
v47582,v13695,set,true
v47582,v16916,set,true
v47585,v47603,preq,true
v47586,v67,set,false
v47603,v47585,seq,true
v47607,v41753,char,false
v47616,v43643,ser,true
v47616,v58582,ser,true
v47616,v61265,ser,true
v47637,v945,seq,false
v47642,v27385,set,true
v47642,v60666,seq,true
v47645,v37240,ser,true
v47645,v52359,ser,true
v47650,v56049,char,true
v47661,v31412,seq,true
v47663,v36398,side,true
v47667,v2340,orig,true
v47668,v47875,preq,true
v47672,v185,orig,true
v47672,v1130,orig,true
v47673,v36442,set,true
v47674,v2337,orig,true
v47676,v32624,orig,true
v47677,v46798,preq,true
v47680,v33,char,false
v47689,v53894,char,true
v47693,v32862,preq,true
v47694,v25404,preq,true
v47695,v28822,ser,true
v47696,v47697,ser,true
v47697,v28822,ser,true
v47697,v47696,ser,true
v47697,v47701,ser,true
v47698,v47699,preq,true
v47699,v47698,seq,true
v47701,v47697,ser,true
v47708,v48312,set,true
v47717,v38038,alt,true
v47748,v45477,char,true
v47751,v32645,seq,true
v47770,v32555,set,true
v47773,v46171,seq,true
v47778,v36119,preq,true
v47778,v54328,seq,true
v47779,v26582,set,true
v47783,v27332,preq,true
v47785,v47786,char,true
v47786,v47785,char,true
v47787,v54954,seq,true
v47793,v2397,char,false
v47806,v29067,orig,true
v47813,v13493,alt,true
v47813,v47815,seq,true
v47815,v47813,preq,true
v47819,v29497,ser,true
v47820,v47821,preq,true
v47821,v47820,seq,true
v47826,v35014,ser,true
v47826,v58212,ser,true
v47833,v47888,seq,true
v47837,v60531,set,true
v47838,v32699,alt,true
v47846,v43295,par,true
v47851,v21195,par,true
v47852,v47853,seq,true
v47853,v47852,preq,true
v47859,v47860,seq,true
v47860,v47859,preq,true
v47863,v32737,seq,true
v47866,v21267,preq,true
v47867,v27128,char,true
v47867,v47868,seq,true
v47867,v47870,char,true
v47868,v27531,seq,true
v47868,v47867,preq,true
v47869,v27531,preq,true
v47869,v53032,seq,true
v47870,v47867,char,true
v47871,v31926,set,true
v47875,v47668,seq,true
v47880,v21465,seq,true
v47880,v28712,preq,true
v47880,v51363,fan,true
v47880,v51364,fan,true
v47880,v55293,fan,true
v47883,v45726,preq,true
v47888,v47833,preq,true
v47896,v49255,side,true
v47901,v47902,side,true
v47902,v47901,par,true
v47932,v28983,char,true
v47933,v34959,set,true
v47935,v32782,preq,true
v47936,v7052,seq,true
v47946,v2009,orig,true
v47946,v42143,ser,true
v47946,v47947,ser,true
v47947,v674,orig,true
v47947,v1687,orig,true
v47947,v3599,orig,true
v47947,v47946,ser,true
v47947,v47948,ser,true
v47948,v2113,orig,true
v47948,v3599,orig,true
v47948,v47947,ser,true
v47949,v7,char,false
v47949,v24,char,false
v47949,v2153,char,false
v47955,v53823,ser,true
v47956,v39649,orig,true
v47968,v22158,preq,true
v47970,v46780,preq,true
v47976,v47978,set,true
v47978,v47976,set,true
v47981,v24033,seq,true
v47983,v45289,ser,true
v47984,v47988,ser,true
v47984,v47992,ser,true
v47986,v7576,par,false
v47986,v8832,par,false
v47988,v47984,ser,true
v47992,v47984,ser,true
v48020,v36,char,false
v48035,v21799,alt,true
v48036,v45320,alt,true
v48038,v43864,par,true
v48045,v41843,preq,true
v48045,v51940,side,true
v48050,v42069,preq,true
v48050,v48065,ser,true
v48050,v48066,char,true
v48050,v48067,seq,true
v48050,v48068,set,true
v48050,v48070,fan,true
v48051,v48055,side,true
v48055,v48051,par,true
v48063,v48064,seq,true
v48064,v48063,preq,true
v48065,v42069,ser,true
v48065,v48050,ser,true
v48066,v48050,char,true
v48067,v48050,preq,true
v48068,v42069,set,true
v48068,v48050,set,true
v48070,v48050,orig,true
v48086,v48101,ser,true
v48088,v42068,char,true
