"vid","votecount","votecount_rank"
v11838,26,8111
v2855,26,8111
v16186,26,8111
v28835,26,8111
v5066,26,8111
v11774,26,8111
v11766,26,8111
v23387,26,8111
v16205,26,8111
v5043,26,8111
v13540,26,8111
v48121,26,8111
v32741,26,8111
v21054,26,8111
v25176,26,8111
v28888,26,8111
v53052,26,8111
v32796,26,8111
v30698,26,8111
v9915,26,8111
v8789,26,8111
v20402,26,8111
v30571,26,8111
v19314,26,8111
v2056,26,8111
v25756,26,8111
v30561,26,8111
v28953,26,8111
v52876,26,8111
v32983,26,8111
v11444,26,8111
v24729,26,8111
v95,26,8111
v13732,26,8111
v45764,26,8111
v47031,26,8111
v4845,26,8111
v20476,26,8111
v21664,26,8111
v21655,26,8111
v39756,26,8111
v6433,26,8111
v4811,26,8111
v438,26,8111
v22401,26,8111
v2113,26,8111
v11206,26,8111
v11201,26,8111
v18744,26,8111
v22478,26,8111
v25910,26,8111
v17083,26,8111
v35800,26,8111
v18951,26,8111
v33826,26,8111
v21479,26,8111
v22514,26,8111
v33852,26,8111
v22531,26,8111
v21442,26,8111
v4250,26,8111
v16652,26,8111
v22545,26,8111
v9257,26,8111
v38219,26,8111
v16708,26,8111
v30209,26,8111
v59027,26,8111
v20687,26,8111
v18763,26,8111
v977,26,8111
v23036,26,8111
v30175,26,8111
v10813,26,8111
v52275,26,8111
v18901,26,8111
v55359,26,8111
v47452,26,8111
v3990,26,8111
v23068,26,8111
v26105,26,8111
v52209,26,8111
v2630,26,8111
v24806,26,8111
v10708,26,8111
v10678,26,8111
v22835,26,8111
v29173,26,8111
v10632,26,8111
v21189,26,8111
v51507,26,8111
v2282,26,8111
v4055,26,8111
v4057,26,8111
v17356,26,8111
v10559,26,8111
v2590,26,8111
v9572,26,8111
v18833,26,8111
v9589,26,8111
v2568,26,8111
v6455,26,8111
v10060,26,8111
v36100,26,8111
v78,26,8111
v6648,26,8111
v2355,26,8111
v2365,26,8111
v49096,26,8111
v1530,26,8111
v7743,26,8111
v15513,26,8111
v5655,26,8111
v1603,26,8111
v7873,26,8111
v19849,26,8111
v34596,25,8304
v28700,25,8304
v36141,25,8304
v20739,25,8304
v18947,25,8304
v48103,25,8304
v33277,25,8304
v12585,25,8304
v12865,25,8304
v22256,25,8304
v14619,25,8304
v18622,25,8304
v3003,25,8304
v1713,25,8304
v28563,25,8304
v10121,25,8304
v5236,25,8304
v13297,25,8304
v21980,25,8304
v2122,25,8304
v28902,25,8304
v7494,25,8304
v11074,25,8304
v47803,25,8304
v4404,25,8304
v29518,25,8304
v15138,25,8304
v5144,25,8304
v6362,25,8304
v10239,25,8304
v14312,25,8304
v5431,25,8304
v21012,25,8304
v7500,25,8304
v16964,25,8304
v36520,25,8304
v4287,25,8304
v34445,25,8304
v29497,25,8304
v23064,25,8304
v32444,25,8304
v2409,25,8304
v37674,25,8304
v2884,25,8304
v15023,25,8304
v24710,25,8304
v26969,25,8304
v45609,25,8304
v517,25,8304
v28324,25,8304
v21282,25,8304
v26104,25,8304
v15867,25,8304
v14016,25,8304
v307,25,8304
v10789,25,8304
v49429,25,8304
v10081,25,8304
v308,25,8304
v18324,25,8304
v4789,25,8304
v39309,25,8304
v345,25,8304
v13199,25,8304
v19501,25,8304
v21140,25,8304
v23024,25,8304
v19256,25,8304
v33500,25,8304
v3279,25,8304
v20306,25,8304
v43183,25,8304
v5393,25,8304
v4071,25,8304
v14683,25,8304
v14808,25,8304
v20632,25,8304
v29699,25,8304
v5442,25,8304
v47824,25,8304
v9372,25,8304
v16781,25,8304
v44733,25,8304
v2716,25,8304
v7705,25,8304
v50879,25,8304
v59411,25,8304
v19321,25,8304
v5508,25,8304
v2876,25,8304
v26046,25,8304
v13125,25,8304
v18336,25,8304
v1837,25,8304
v6956,25,8304
v22165,25,8304
v1075,25,8304
v22951,25,8304
v21968,25,8304
v35115,25,8304
v30969,25,8304
v22972,25,8304
v13660,25,8304
v26473,25,8304
v1381,25,8304
v6755,25,8304
v54618,25,8304
v16760,25,8304
v6582,25,8304
v11140,25,8304
v3315,25,8304
v24552,25,8304
v29853,25,8304
v771,25,8304
v20701,25,8304
v24548,25,8304
v16443,25,8304
v26726,25,8304
v21195,25,8304
v25393,25,8304
v10285,25,8304
v36861,25,8304
v9324,25,8304
v28520,25,8304
v5219,25,8304
v19101,25,8304
v14558,25,8304
v12529,25,8304
v13816,25,8304
v825,25,8304
v23745,25,8304
v15932,25,8304
v10935,25,8304
v32337,25,8304
v15305,25,8304
v6526,25,8304
v9278,25,8304
v20326,25,8304
v2338,25,8304
v16713,25,8304
v292,25,8304
v20997,25,8304
v2116,25,8304
v2103,25,8304
v30297,25,8304
v30346,25,8304
v16707,25,8304
v14741,25,8304
v22237,25,8304
v16049,25,8304
v20665,25,8304
v19023,25,8304
v13093,25,8304
v16215,25,8304
v28034,25,8304
v10973,25,8304
v10654,25,8304
v5410,25,8304
v2427,25,8304
v19257,25,8304
v4144,25,8304
v57286,25,8304
v20478,25,8304
v29647,25,8304
v29759,25,8304
v10975,25,8304
v1702,25,8304
v23131,25,8304
v23138,25,8304
v18273,25,8304
v12728,25,8304
v26286,25,8304
v31361,25,8304
v955,25,8304
v26463,25,8304
v4092,25,8304
v5754,25,8304
v33037,25,8304
v13202,25,8304
v883,25,8304
v11416,25,8304
v19619,25,8304
v23533,25,8304
v28463,25,8304
v13838,25,8304
v19645,25,8304
v19553,25,8304
v31076,25,8304
v15631,25,8304
v4795,25,8304
v863,25,8304
v41436,25,8304
v622,25,8304
v16659,25,8304
v21428,25,8304
v5636,25,8304
v4671,25,8304
v19746,25,8304
v2108,25,8304
v5226,25,8304
v4860,25,8304
v27184,25,8304
v8084,25,8304
v8511,25,8304
v45797,25,8304
v26266,25,8304
v4719,25,8304
v55899,25,8304
v41763,25,8304
v23180,25,8304
v25607,25,8304
v24510,25,8304
v8587,25,8304
v8588,25,8304
v2163,25,8304
v24502,25,8304
v1808,24,8520
v11454,24,8520
v713,24,8520
v13419,24,8520
v38271,24,8520
v19890,24,8520
v40053,24,8520
v17565,24,8520
v47645,24,8520
v19573,24,8520
v23743,24,8520
v14966,24,8520
v27167,24,8520
v8509,24,8520
v546,24,8520
v29419,24,8520
v20646,24,8520
v44145,24,8520
v5484,24,8520
v6122,24,8520
v19640,24,8520
v7079,24,8520
v31660,24,8520
v2706,24,8520
v3888,24,8520
v29356,24,8520
v32189,24,8520
v7425,24,8520
v929,24,8520
v2744,24,8520
v50616,24,8520
v13040,24,8520
v3758,24,8520
v5292,24,8520
v14884,24,8520
v12883,24,8520
v25156,24,8520
v847,24,8520
v12413,24,8520
v15482,24,8520
v26554,24,8520
v35432,24,8520
v3779,24,8520
v1710,24,8520
v8094,24,8520
v25424,24,8520
v12183,24,8520
v22144,24,8520
v28664,24,8520
v25155,24,8520
v1728,24,8520
v7458,24,8520
v16475,24,8520
v5607,24,8520
v3392,24,8520
v23677,24,8520
v35012,24,8520
v7043,24,8520
v1257,24,8520
v29572,24,8520
v18462,24,8520
v28465,24,8520
v36706,24,8520
v13796,24,8520
v20030,24,8520
v21519,24,8520
v20535,24,8520
v6534,24,8520
v10455,24,8520
v16567,24,8520
v7563,24,8520
v11268,24,8520
v38841,24,8520
v19029,24,8520
v26399,24,8520
v37001,24,8520
v22428,24,8520
v27369,24,8520
v28235,24,8520
v52526,24,8520
v7697,24,8520
v19811,24,8520
v4211,24,8520
v9993,24,8520
v21558,24,8520
v59753,24,8520
v4762,24,8520
v7020,24,8520
v189,24,8520
v14928,24,8520
v29857,24,8520
v11231,24,8520
v1240,24,8520
v3829,24,8520
v20268,24,8520
v28613,24,8520
v18910,24,8520
v3821,24,8520
v45911,24,8520
v29271,24,8520
v30890,24,8520
v1875,24,8520
v26793,24,8520
v20097,24,8520
v8623,24,8520
v4399,24,8520
v524,24,8520
v10501,24,8520
v4400,24,8520
v16031,24,8520
v14573,24,8520
v29249,24,8520
v24644,24,8520
v21121,24,8520
v23467,24,8520
v9587,24,8520
v7400,24,8520
v4075,24,8520
v15647,24,8520
v18922,24,8520
v1150,24,8520
v25425,24,8520
v10583,24,8520
v10125,24,8520
v32227,24,8520
v478,24,8520
v26656,24,8520
v1657,24,8520
v2601,24,8520
v18565,24,8520
v10610,24,8520
v29655,24,8520
v11781,24,8520
v15225,24,8520
v19764,24,8520
v4997,24,8520
v22973,24,8520
v21995,24,8520
v46104,24,8520
v4451,24,8520
v29517,24,8520
v18087,24,8520
v1352,24,8520
v24793,24,8520
v42125,24,8520
v11738,24,8520
v2927,24,8520
v10656,24,8520
v29147,24,8520
v2621,24,8520
v2252,24,8520
v5328,24,8520
v3626,24,8520
v10701,24,8520
v48916,24,8520
v29807,24,8520
v1539,24,8520
v27749,24,8520
v19366,24,8520
v11692,24,8520
v30758,24,8520
v21988,24,8520
v1813,24,8520
v15680,24,8520
v34568,24,8520
v7493,24,8520
v19736,24,8520
v4506,24,8520
v18574,24,8520
v12026,24,8520
v4345,24,8520
v37581,24,8520
v18216,24,8520
v46744,24,8520
v2004,24,8520
v47074,24,8520
v14419,24,8520
v44902,24,8520
v1180,24,8520
v17821,24,8520
v9433,24,8520
v667,24,8520
v28781,24,8520
v26145,24,8520
v14273,24,8520
v388,24,8520
v12894,24,8520
v26090,24,8520
v8009,24,8520
v17272,24,8520
v2233,24,8520
v25704,24,8520
v5514,24,8520
v19657,24,8520
v11593,24,8520
v3557,24,8520
v40675,24,8520
v24810,24,8520
v537,24,8520
v25709,24,8520
v2034,24,8520
v15255,24,8520
v11576,24,8520
v29602,24,8520
v21014,24,8520
v25724,24,8520
v15013,24,8520
v31812,24,8520
v30172,24,8520
v10851,24,8520
v3133,24,8520
v19315,24,8520
v34200,24,8520
v34199,24,8520
v32158,24,8520
v36831,24,8520
v791,24,8520
v25747,24,8520
v993,24,8520
v2190,24,8520
v14834,24,8520
v2680,24,8520
v7132,24,8520
v42569,24,8520
v4594,24,8520
v13004,24,8520
v2984,24,8520
v26028,24,8520
v23059,24,8520
v27072,24,8520
v13099,24,8520
v6906,24,8520
v314,24,8520
v15522,24,8520
v8183,24,8520
v29410,24,8520
v18861,24,8520
v16378,24,8520
v30216,24,8520
v31905,24,8520
v1134,24,8520
v19307,24,8520
v23675,23,8762
v17971,23,8762
v31088,23,8762
v32361,23,8762
v3543,23,8762
v1122,23,8762
v31054,23,8762
v14652,23,8762
v11977,23,8762
v32054,23,8762
v13385,23,8762
v2474,23,8762
v15176,23,8762
v24881,23,8762
v31240,23,8762
v25578,23,8762
v13428,23,8762
v25579,23,8762
v13441,23,8762
v19589,23,8762
v10162,23,8762
v19766,23,8762
v29340,23,8762
v22185,23,8762
v36658,23,8762
v16167,23,8762
v21917,23,8762
v28124,23,8762
v2874,23,8762
v49089,23,8762
v24758,23,8762
v53291,23,8762
v21896,23,8762
v20091,23,8762
v18322,23,8762
v30837,23,8762
v11778,23,8762
v1544,23,8762
v20869,23,8762
v11762,23,8762
v19780,23,8762
v9837,23,8762
v12333,23,8762
v15075,23,8762
v30784,23,8762
v11705,23,8762
v10123,23,8762
v36839,23,8762
v16240,23,8762
v1751,23,8762
v20970,23,8762
v7198,23,8762
v22275,23,8762
v5013,23,8762
v48012,23,8762
v29472,23,8762
v1570,23,8762
v36312,23,8762
v52971,23,8762
v52948,23,8762
v15503,23,8762
v7177,23,8762
v11633,23,8762
v1183,23,8762
v3114,23,8762
v13629,23,8762
v24428,23,8762
v7503,23,8762
v32909,23,8762
v43223,23,8762
v50520,23,8762
v12842,23,8762
v11561,23,8762
v21025,23,8762
v20410,23,8762
v25748,23,8762
v32945,23,8762
v32956,23,8762
v1531,23,8762
v16387,23,8762
v40213,23,8762
v40202,23,8762
v24454,23,8762
v2778,23,8762
v33018,23,8762
v28995,23,8762
v8893,23,8762
v2071,23,8762
v4877,23,8762
v7801,23,8762
v6115,23,8762
v25771,23,8762
v10295,23,8762
v24674,23,8762
v3753,23,8762
v2483,23,8762
v5426,23,8762
v18161,23,8762
v1528,23,8762
v20058,23,8762
v259,23,8762
v17697,23,8762
v33211,23,8762
v20893,23,8762
v746,23,8762
v7051,23,8762
v13789,23,8762
v13790,23,8762
v18463,23,8762
v7810,23,8762
v19268,23,8762
v21622,23,8762
v18169,23,8762
v18587,23,8762
v26427,23,8762
v28234,23,8762
v19264,23,8762
v39311,23,8762
v947,23,8762
v11245,23,8762
v11244,23,8762
v43481,23,8762
v20542,23,8762
v3814,23,8762
v29430,23,8762
v55101,23,8762
v15732,23,8762
v19806,23,8762
v33647,23,8762
v27383,23,8762
v3013,23,8762
v12442,23,8762
v2121,23,8762
v47740,23,8762
v26253,23,8762
v451,23,8762
v20000,23,8762
v16566,23,8762
v19249,23,8762
v11147,23,8762
v48766,23,8762
v50759,23,8762
v33827,23,8762
v1279,23,8762
v22512,23,8762
v5476,23,8762
v6955,23,8762
v21463,23,8762
v3304,23,8762
v1288,23,8762
v11056,23,8762
v16644,23,8762
v22132,23,8762
v27154,23,8762
v6204,23,8762
v5485,23,8762
v5486,23,8762
v16678,23,8762
v2170,23,8762
v43635,23,8762
v22122,23,8762
v2693,23,8762
v33973,23,8762
v21390,23,8762
v3923,23,8762
v10950,23,8762
v52405,23,8762
v26007,23,8762
v16723,23,8762
v1312,23,8762
v24035,23,8762
v51024,23,8762
v8046,23,8762
v15371,23,8762
v10280,23,8762
v1318,23,8762
v49160,23,8762
v1321,23,8762
v24556,23,8762
v14809,23,8762
v24567,23,8762
v22611,23,8762
v4541,23,8762
v819,23,8762
v10779,23,8762
v55175,23,8762
v18213,23,8762
v34420,23,8762
v9434,23,8762
v14037,23,8762
v24807,23,8762
v44210,23,8762
v26235,23,8762
v1342,23,8762
v6311,23,8762
v37380,23,8762
v3255,23,8762
v28306,23,8762
v51476,23,8762
v17086,23,8762
v2266,23,8762
v19728,23,8762
v2604,23,8762
v26890,23,8762
v49025,23,8762
v19085,23,8762
v12608,23,8762
v6730,23,8762
v9561,23,8762
v9562,23,8762
v4074,23,8762
v12966,23,8762
v29232,23,8762
v4416,23,8762
v37120,23,8762
v15555,23,8762
v15640,23,8762
v21083,23,8762
v9999,23,8762
v15408,23,8762
v14327,23,8762
v3044,23,8762
v29277,23,8762
v32082,23,8762
v24939,23,8762
v23522,23,8762
v25502,23,8762
v7935,23,8762
v24964,23,8762
v58231,23,8762
v12155,23,8762
v28064,23,8762
v10246,23,8762
v24928,23,8762
v12129,23,8762
v8325,23,8762
v25518,23,8762
v15943,23,8762
v12220,23,8762
v44966,23,8762
v25464,23,8762
v14638,23,8762
v17084,23,8762
v58249,23,8762
v20188,23,8762
v13298,23,8762
v16019,23,8762
v29338,23,8762
v25441,23,8762
v394,23,8762
v32310,23,8762
v45237,23,8762
v14852,22,9014
v40058,22,9014
v19683,22,9014
v966,22,9014
v28741,22,9014
v30387,22,9014
v22954,22,9014
v10941,22,9014
v22335,22,9014
v22000,22,9014
v23480,22,9014
v11409,22,9014
v13492,22,9014
v14110,22,9014
v16401,22,9014
v7100,22,9014
v18914,22,9014
v5416,22,9014
v20807,22,9014
v23883,22,9014
v4069,22,9014
v593,22,9014
v26064,22,9014
v18689,22,9014
v26834,22,9014
v47303,22,9014
v7788,22,9014
v20983,22,9014
v13490,22,9014
v16952,22,9014
v27841,22,9014
v18090,22,9014
v1022,22,9014
v20634,22,9014
v21365,22,9014
v15246,22,9014
v19348,22,9014
v8405,22,9014
v12770,22,9014
v16177,22,9014
v12058,22,9014
v12857,22,9014
v16322,22,9014
v18789,22,9014
v10547,22,9014
v20382,22,9014
v15297,22,9014
v18258,22,9014
v1623,22,9014
v52910,22,9014
v25701,22,9014
v2011,22,9014
v20283,22,9014
v18430,22,9014
v15572,22,9014
v12513,22,9014
v2180,22,9014
v48165,22,9014
v12629,22,9014
v5641,22,9014
v13484,22,9014
v12941,22,9014
v36221,22,9014
v23774,22,9014
v5698,22,9014
v20840,22,9014
v19137,22,9014
v19844,22,9014
v19530,22,9014
v34800,22,9014
v23452,22,9014
v15845,22,9014
v55286,22,9014
v3077,22,9014
v26434,22,9014
v47894,22,9014
v16818,22,9014
v19003,22,9014
v50184,22,9014
v48254,22,9014
v31402,22,9014
v46917,22,9014
v47652,22,9014
v25392,22,9014
v9882,22,9014
v8067,22,9014
v3714,22,9014
v8765,22,9014
v16158,22,9014
v16287,22,9014
v46684,22,9014
v19500,22,9014
v12383,22,9014
v1113,22,9014
v26790,22,9014
v745,22,9014
v19762,22,9014
v46215,22,9014
v4302,22,9014
v6066,22,9014
v24322,22,9014
v32286,22,9014
v19030,22,9014
v29864,22,9014
v9325,22,9014
v19429,22,9014
v1926,22,9014
v1748,22,9014
v36133,22,9014
v15386,22,9014
v4125,22,9014
v9681,22,9014
v8190,22,9014
v14835,22,9014
v26577,22,9014
v502,22,9014
v14768,22,9014
v7944,22,9014
v32923,22,9014
v7704,22,9014
v25174,22,9014
v12928,22,9014
v12374,22,9014
v45332,22,9014
v4892,22,9014
v11897,22,9014
v35968,22,9014
v29851,22,9014
v58179,22,9014
v20423,22,9014
v2347,22,9014
v11984,22,9014
v25216,22,9014
v2552,22,9014
v5178,22,9014
v18971,22,9014
v21837,22,9014
v36053,22,9014
v1794,22,9014
v30547,22,9014
v13916,22,9014
v9704,22,9014
v2633,22,9014
v6419,22,9014
v20102,22,9014
v25657,22,9014
v9789,22,9014
v2878,22,9014
v12179,22,9014
v12001,22,9014
v13330,22,9014
v4494,22,9014
v25361,22,9014
v19572,22,9014
v22724,22,9014
v42048,22,9014
v25438,22,9014
v45917,22,9014
v10122,22,9014
v3822,22,9014
v23241,22,9014
v4861,22,9014
v44235,22,9014
v10711,22,9014
v25175,22,9014
v5858,22,9014
v632,22,9014
v17635,22,9014
v20157,22,9014
v29549,22,9014
v20543,22,9014
v23699,22,9014
v29126,22,9014
v16749,22,9014
v21560,22,9014
v32724,22,9014
v20876,22,9014
v5653,22,9014
v1237,22,9014
v17726,22,9014
v28948,22,9014
v17111,22,9014
v11431,22,9014
v3560,22,9014
v338,22,9014
v4031,22,9014
v16757,22,9014
v5345,22,9014
v8028,22,9014
v5500,22,9014
v7739,22,9014
v11040,22,9014
v35713,22,9014
v39395,22,9014
v4794,22,9014
v51010,22,9014
v21008,22,9014
v3317,22,9014
v3322,22,9014
v6166,22,9014
v10306,22,9014
v48918,22,9014
v19007,22,9014
v22413,22,9014
v11148,22,9014
v5688,22,9014
v51665,22,9014
v20750,22,9014
v4569,22,9014
v30298,22,9014
v26400,22,9014
v2104,22,9014
v1540,22,9014
v18896,22,9014
v29785,22,9014
v30794,22,9014
v7812,22,9014
v39612,22,9014
v27172,22,9014
v21510,22,9014
v15478,22,9014
v1419,22,9014
v31457,22,9014
v10124,22,9014
v294,22,9014
v26593,22,9014
v30970,22,9014
v7603,22,9014
v4724,22,9014
v19247,22,9014
v28252,22,9014
v2049,22,9014
v17940,22,9014
v18479,22,9014
v20859,22,9014
v18457,22,9014
v7237,22,9014
v3283,22,9014
v5271,22,9014
v22107,22,9014
v18203,22,9014
v794,22,9014
v24679,22,9014
v7736,22,9014
v1132,22,9014
v47689,22,9014
v13030,22,9014
v2851,22,9014
v29011,22,9014
v22083,22,9014
v10951,22,9014
v13891,22,9014
v4297,22,9014
v24924,22,9014
v21196,22,9014
v12484,22,9014
v17695,22,9014
v4277,22,9014
v6459,22,9014
v4693,22,9014
v15457,22,9014
v40625,22,9014
v38524,22,9014
v12132,22,9014
v5363,22,9014
v32895,22,9014
v15172,22,9014
v47191,22,9014
v21460,22,9014
v4688,22,9014
v23306,22,9014
v9893,22,9014
v11587,22,9014
v932,22,9014
v16445,22,9014
v6333,22,9014
v5133,22,9014
v18718,22,9014
v16437,22,9014
v833,22,9014
v12401,22,9014
v33871,22,9014
v2165,22,9014
v11299,21,9297
v5660,21,9297
v7421,21,9297
v27286,21,9297
v29029,21,9297
v10113,21,9297
v38616,21,9297
v16594,21,9297
v46976,21,9297
v32477,21,9297
v13852,21,9297
v6974,21,9297
v14939,21,9297
v2721,21,9297
v767,21,9297
v39815,21,9297
v28254,21,9297
v27214,21,9297
v21659,21,9297
v52439,21,9297
v32474,21,9297
v22523,21,9297
v2712,21,9297
v12486,21,9297
v16628,21,9297
v30233,21,9297
v13763,21,9297
v13895,21,9297
v14945,21,9297
v829,21,9297
v5425,21,9297
v2132,21,9297
v19822,21,9297
v50592,21,9297
v33872,21,9297
v1291,21,9297
v45301,21,9297
v33088,21,9297
v4209,21,9297
v676,21,9297
v39979,21,9297
v24531,21,9297
v12389,21,9297
v33907,21,9297
v2518,21,9297
v7091,21,9297
v13919,21,9297
v11010,21,9297
v17205,21,9297
v3459,21,9297
v3348,21,9297
v17568,21,9297
v28032,21,9297
v4116,21,9297
v28091,21,9297
v17558,21,9297
v44593,21,9297
v52798,21,9297
v30218,21,9297
v8176,21,9297
v25391,21,9297
v9266,21,9297
v2061,21,9297
v19968,21,9297
v20422,21,9297
v10166,21,9297
v1625,21,9297
v5257,21,9297
v28963,21,9297
v7117,21,9297
v59919,21,9297
v31671,21,9297
v49470,21,9297
v2425,21,9297
v6908,21,9297
v7912,21,9297
v53551,21,9297
v31306,21,9297
v7123,21,9297
v17546,21,9297
v30490,21,9297
v13686,21,9297
v19794,21,9297
v18031,21,9297
v4204,21,9297
v49061,21,9297
v4251,21,9297
v46264,21,9297
v31404,21,9297
v24130,21,9297
v2517,21,9297
v29531,21,9297
v2055,21,9297
v15507,21,9297
v2674,21,9297
v26041,21,9297
v13183,21,9297
v16753,21,9297
v12841,21,9297
v21322,21,9297
v7326,21,9297
v2479,21,9297
v13667,21,9297
v30589,21,9297
v45663,21,9297
v8194,21,9297
v20401,21,9297
v14816,21,9297
v22722,21,9297
v344,21,9297
v9365,21,9297
v26055,21,9297
v11571,21,9297
v3965,21,9297
v32893,21,9297
v20397,21,9297
v59414,21,9297
v5237,21,9297
v8799,21,9297
v28006,21,9297
v23319,21,9297
v52276,21,9297
v24838,21,9297
v15531,21,9297
v3275,21,9297
v21786,21,9297
v1047,21,9297
v18450,21,9297
v29087,21,9297
v51189,21,9297
v20384,21,9297
v5232,21,9297
v6817,21,9297
v10117,21,9297
v13106,21,9297
v10131,21,9297
v40788,21,9297
v12666,21,9297
v20726,21,9297
v40813,21,9297
v40847,21,9297
v12030,21,9297
v10754,21,9297
v47188,21,9297
v28435,21,9297
v16276,21,9297
v20073,21,9297
v23577,21,9297
v4000,21,9297
v32791,21,9297
v24808,21,9297
v30716,21,9297
v19784,21,9297
v6552,21,9297
v46092,21,9297
v14765,21,9297
v1674,21,9297
v4010,21,9297
v2249,21,9297
v814,21,9297
v35948,21,9297
v22249,21,9297
v25349,21,9297
v5225,21,9297
v2828,21,9297
v12079,21,9297
v13262,21,9297
v22635,21,9297
v17408,21,9297
v20741,21,9297
v6037,21,9297
v17398,21,9297
v45530,21,9297
v19370,21,9297
v856,21,9297
v24911,21,9297
v46794,21,9297
v22991,21,9297
v5044,21,9297
v42129,21,9297
v22649,21,9297
v24798,21,9297
v45507,21,9297
v7732,21,9297
v2844,21,9297
v18303,21,9297
v61037,21,9297
v23754,21,9297
v35185,21,9297
v275,21,9297
v27985,21,9297
v24667,21,9297
v5364,21,9297
v4447,21,9297
v31544,21,9297
v19847,21,9297
v28847,21,9297
v1162,21,9297
v14647,21,9297
v21999,21,9297
v44726,21,9297
v22063,21,9297
v43045,21,9297
v26870,21,9297
v12312,21,9297
v18369,21,9297
v32652,21,9297
v5068,21,9297
v19077,21,9297
v4063,21,9297
v26354,21,9297
v29195,21,9297
v37202,21,9297
v2969,21,9297
v34728,21,9297
v5685,21,9297
v1614,21,9297
v5627,21,9297
v32609,21,9297
v7640,21,9297
v18569,21,9297
v44053,21,9297
v2589,21,9297
v31573,21,9297
v45092,21,9297
v18572,21,9297
v1652,21,9297
v32558,21,9297
v4077,21,9297
v55727,21,9297
v10533,21,9297
v9670,21,9297
v4352,21,9297
v4409,21,9297
v1149,21,9297
v29913,21,9297
v37097,21,9297
v1644,21,9297
v20094,21,9297
v49745,21,9297
v49271,21,9297
v19001,21,9297
v18268,21,9297
v10505,21,9297
v1938,21,9297
v41747,21,9297
v1563,21,9297
v30884,21,9297
v47276,21,9297
v14618,21,9297
v32545,21,9297
v42190,21,9297
v34916,21,9297
v2561,21,9297
v37015,21,9297
v22121,21,9297
v15626,21,9297
v12282,21,9297
v32016,21,9297
v104,21,9297
v18372,21,9297
v36815,21,9297
v22180,21,9297
v34996,21,9297
v30924,21,9297
v9694,21,9297
v17014,21,9297
v19915,21,9297
v8596,21,9297
v15899,21,9297
v24693,21,9297
v53877,21,9297
v32333,21,9297
v19588,21,9297
v12231,21,9297
v2937,21,9297
v20103,21,9297
v48291,21,9297
v49951,21,9297
v36871,21,9297
v7011,21,9297
v23240,21,9297
v36730,21,9297
v55117,21,9297
v1804,21,9297
v1005,21,9297
v1767,21,9297
v10219,21,9297
v16536,21,9297
v2119,21,9297
v2735,21,9297
v45308,21,9297
v30302,21,9297
v14932,21,9297
v33497,21,9297
v13811,21,9297
v42611,21,9297
v13810,21,9297
v11265,21,9297
v3544,21,9297
v26410,21,9297
v5282,21,9297
v2396,21,9297
v42278,21,9297
v30957,21,9297
v29415,21,9297
v26756,21,9297
v26506,21,9297
v7533,21,9297
v15273,21,9297
v33375,21,9297
v31347,21,9297
v30359,21,9297
v31181,21,9297
v5158,20,9611
v22747,20,9611
v21061,20,9611
v22714,20,9611
v23076,20,9611
v21152,20,9611
v22641,20,9611
v22495,20,9611
v21616,20,9611
v21788,20,9611
v21835,20,9611
v22216,20,9611
v21993,20,9611
v22087,20,9611
v22074,20,9611
v1039,20,9611
v1121,20,9611
v1167,20,9611
v58009,20,9611
v1218,20,9611
v1246,20,9611
v1271,20,9611
v1309,20,9611
v1453,20,9611
v57391,20,9611
v57259,20,9611
v1608,20,9611
v1609,20,9611
v1655,20,9611
v1665,20,9611
v1826,20,9611
v9657,20,9611
v4994,20,9611
v1909,20,9611
v1946,20,9611
v2050,20,9611
v2074,20,9611
v2077,20,9611
v2176,20,9611
v2179,20,9611
v2208,20,9611
v2224,20,9611
v4996,20,9611
v61610,20,9611
v55361,20,9611
v2699,20,9611
v2702,20,9611
v2731,20,9611
v2739,20,9611
v55024,20,9611
v2796,20,9611
v2809,20,9611
v2858,20,9611
v2865,20,9611
v2923,20,9611
v2975,20,9611
v3172,20,9611
v54524,20,9611
v3265,20,9611
v54297,20,9611
v3427,20,9611
v53634,20,9611
v3490,20,9611
v53599,20,9611
v3558,20,9611
v53408,20,9611
v3707,20,9611
v52801,20,9611
v3765,20,9611
v3881,20,9611
v3898,20,9611
v3909,20,9611
v4042,20,9611
v4093,20,9611
v4101,20,9611
v4245,20,9611
v4365,20,9611
v51363,20,9611
v4529,20,9611
v4875,20,9611
v4896,20,9611
v194,20,9611
v5004,20,9611
v5035,20,9611
v50399,20,9611
v5121,20,9611
v50165,20,9611
v5269,20,9611
v5319,20,9611
v5322,20,9611
