"vn_id","developers"
v49374,"[""p20974"", ""p27186""]"
v49375,"[""p20975""]"
v49376,"[""p20976""]"
v49377,"[""p20977""]"
v49378,"[""p16696"", ""p20978""]"
v49379,"[""p20979""]"
v49380,"[""p20980""]"
v49381,"[""p20981""]"
v49382,"[""p18185""]"
v49383,"[""p20982""]"
v49384,"[""p20838""]"
v49385,"[""p20838""]"
v49386,"[""p20984""]"
v49387,[]
v49388,"[""p20985""]"
v49389,"[""p20985""]"
v4939,"[""p1532""]"
v49390,"[""p20986""]"
v49391,"[""p17100""]"
v49392,"[""p19259""]"
v49393,"[""p15023""]"
v49394,"[""p15023""]"
v49395,"[""p20159""]"
v49396,"[""p20989""]"
v49397,"[""p11274""]"
v49398,"[""p11274""]"
v49399,"[""p11274""]"
v494,"[""p29""]"
v4940,"[""p813""]"
v49400,"[""p11274""]"
v49401,"[""p11274""]"
v49402,"[""p11274""]"
v49403,"[""p6118""]"
v49404,"[""p20990""]"
v49405,"[""p20991""]"
v49406,"[""p20992""]"
v49407,"[""p20994""]"
v49409,"[""p1462""]"
v4941,"[""p942""]"
v49410,"[""p21003""]"
v49411,"[""p18479""]"
v49412,"[""p15603""]"
v49413,"[""p1224""]"
v49414,"[""p27067""]"
v49415,"[""p21002""]"
v49416,"[""p21055""]"
v49417,"[""p12295""]"
v49418,"[""p2003""]"
v49419,"[""p21004""]"
v4942,"[""p386""]"
v49420,"[""p5944""]"
v49421,[]
v49422,"[""p4867""]"
v49423,"[""p21010""]"
v49424,"[""p21009""]"
v49425,"[""p21011""]"
v49426,[]
v49427,"[""p21014""]"
v49429,"[""p8930""]"
v4943,"[""p666""]"
v49430,"[""p21015""]"
v49431,"[""p1270""]"
v49432,"[""p20463""]"
v49433,"[""p21017""]"
v49434,"[""p11755""]"
v49435,"[""p21019"", ""p21020""]"
v49436,"[""p21023""]"
v49437,[]
v49438,"[""p215""]"
v49439,"[""p21026""]"
v4944,"[""p105""]"
v49440,"[""p4912""]"
v49441,"[""p77""]"
v49442,"[""p21028""]"
v49443,"[""p21029""]"
v49444,"[""p21030""]"
v49445,"[""p10557""]"
v49446,"[""p21031""]"
v49447,"[""p11755""]"
v49448,"[""p21432""]"
v49449,"[""p20061""]"
v4945,"[""p281""]"
v49450,"[""p586""]"
v49451,"[""p27196""]"
v49452,"[""p586""]"
v49453,"[""p586""]"
v49454,"[""p586""]"
v49455,"[""p586""]"
v49456,"[""p586""]"
v49457,"[""p586""]"
v49458,"[""p586""]"
v49459,"[""p586""]"
v4946,"[""p119""]"
v49460,"[""p3553""]"
v49461,"[""p21038""]"
v49462,"[""p4019""]"
v49463,"[""p21039""]"
v49464,"[""p21041""]"
v49465,"[""p21571""]"
v49466,"[""p21042""]"
v49467,"[""p12811""]"
v49468,"[""p21043""]"
v49469,"[""p4470""]"
v4947,"[""p1048""]"
v49470,"[""p4512""]"
v49471,"[""p21046"", ""p21047""]"
v49472,"[""p21048""]"
v49473,"[""p21049""]"
v49474,[]
v49475,"[""p4470""]"
v49476,"[""p21050""]"
v49477,[]
v49478,"[""p106""]"
v49479,"[""p21051""]"
v4948,"[""p690""]"
v49480,"[""p21052""]"
v49481,"[""p17116""]"
v49482,"[""p20350""]"
v49483,"[""p21053""]"
v49484,"[""p21056""]"
v49485,"[""p14323""]"
v49486,"[""p21058""]"
v49487,"[""p6792""]"
v49488,"[""p19604""]"
v49489,"[""p17811""]"
v4949,"[""p280""]"
v49490,"[""p7656""]"
v49491,"[""p21062""]"
v49492,"[""p21063""]"
v49493,"[""p514""]"
v49494,"[""p16822""]"
v49495,"[""p21029""]"
v49496,"[""p21065""]"
v49497,"[""p17808""]"
v49498,"[""p9698""]"
v49499,"[""p21066""]"
v495,"[""p261""]"
v49500,"[""p21066""]"
v49501,"[""p20484""]"
v49502,"[""p21067""]"
v49503,"[""p19624"", ""p27497""]"
v49504,"[""p14039""]"
v49505,"[""p21068""]"
v49506,"[""p21069""]"
v49507,"[""p21069""]"
v49508,"[""p21070""]"
v49509,"[""p120""]"
v4951,"[""p1523""]"
v49510,"[""p21072""]"
v49511,"[""p21073""]"
v49512,"[""p21561"", ""p628""]"
v49513,"[""p2480""]"
v49514,"[""p21075""]"
v49515,"[""p21077""]"
v49516,"[""p8966""]"
v49517,"[""p11755""]"
v49518,"[""p2107""]"
v49519,[]
v4952,"[""p1536""]"
v49521,"[""p21081""]"
v49522,"[""p18879""]"
v49523,"[""p15318""]"
v49524,"[""p26669""]"
v49525,"[""p226""]"
v49526,"[""p226""]"
v49527,"[""p226""]"
v49528,"[""p10771""]"
v49529,"[""p21084""]"
v4953,"[""p1061""]"
v49530,"[""p21081""]"
v49531,[]
v49532,"[""p21087""]"
v49533,[]
v49534,"[""p21554""]"
v49535,[]
v49536,"[""p6377""]"
v49537,"[""p4019""]"
v49538,"[""p11845""]"
v49539,"[""p4664""]"
v49540,"[""p21088""]"
v49541,"[""p21088""]"
v49542,"[""p7573""]"
v49543,"[""p7573""]"
v49544,"[""p7573""]"
v49545,[]
v49546,"[""p21090""]"
v49547,"[""p21091""]"
v49548,"[""p21092""]"
v49549,"[""p21093""]"
v4955,"[""p1540"", ""p1541""]"
v49550,"[""p18021""]"
v49551,"[""p21094""]"
v49552,"[""p9118""]"
v49553,"[""p21095""]"
v49554,"[""p12865""]"
v49555,"[""p16781""]"
v49556,"[""p11755""]"
v49557,"[""p3395""]"
v49558,"[""p3395""]"
v49559,"[""p12777""]"
v4956,"[""p766""]"
v49560,"[""p21096""]"
v49561,"[""p21097""]"
v49562,"[""p21097""]"
v49563,"[""p21012""]"
v49564,"[""p21097""]"
v49565,"[""p16953""]"
v49566,"[""p21098""]"
v49567,"[""p268""]"
v49568,"[""p5321""]"
v49569,"[""p4763""]"
v4957,"[""p1542""]"
v49570,"[""p332""]"
v49571,"[""p529""]"
v49572,"[""p4816""]"
v49573,"[""p21103""]"
v49574,"[""p13042""]"
v49575,"[""p16693""]"
v49576,"[""p21104""]"
v49577,"[""p21105""]"
v49578,"[""p21106""]"
v49579,"[""p21107""]"
v4958,"[""p550""]"
v49580,"[""p14999""]"
v49581,"[""p17014""]"
v49582,"[""p21109""]"
v49583,"[""p21110""]"
v49584,"[""p1006""]"
v49585,"[""p1006""]"
v49586,"[""p21108""]"
v49587,"[""p21108""]"
v49588,"[""p8406""]"
v49589,"[""p21111""]"
v4959,"[""p550""]"
v49590,"[""p25528"", ""p25529""]"
v49592,"[""p21134""]"
v49593,"[""p21112""]"
v49594,"[""p21113""]"
v49595,"[""p20456""]"
v49596,"[""p20456""]"
v49597,"[""p21114""]"
v49598,"[""p21115""]"
v49599,"[""p763""]"
v496,"[""p991""]"
v4960,"[""p550""]"
v49600,"[""p589""]"
v49601,"[""p2361"", ""p589""]"
v49602,"[""p21118""]"
v49603,"[""p21119""]"
v49604,"[""p21120""]"
v49605,"[""p21122""]"
v49606,"[""p21123""]"
v49607,"[""p21124""]"
v49608,"[""p13061""]"
v49609,"[""p19274""]"
v4961,"[""p1543""]"
v49610,"[""p21125""]"
v49611,"[""p21126""]"
v49612,"[""p21127""]"
v49613,"[""p24074""]"
v49614,[]
v49615,"[""p21121""]"
v49616,"[""p21121""]"
v49617,"[""p21131""]"
v49618,"[""p13480""]"
v49619,"[""p21133""]"
v4962,"[""p188""]"
v49620,"[""p15240""]"
v49621,"[""p21135""]"
v49622,"[""p21136""]"
v49623,"[""p17768""]"
v49624,"[""p21137""]"
v49625,"[""p18943""]"
v49626,"[""p17799""]"
v49627,"[""p17799""]"
v49628,"[""p21138""]"
v49629,"[""p21181""]"
v4963,"[""p492""]"
v49631,"[""p11325"", ""p19853""]"
v49632,"[""p21140""]"
v49633,"[""p20362""]"
v49634,"[""p21141""]"
v49635,"[""p21142""]"
v49636,"[""p21143""]"
v49637,"[""p20215""]"
v49638,"[""p21144""]"
v49639,"[""p21145""]"
v4964,"[""p306""]"
v49640,"[""p13556""]"
v49641,"[""p21146""]"
v49642,"[""p21147""]"
v49643,"[""p21148""]"
v49644,"[""p21149""]"
v49645,"[""p21150""]"
v49646,"[""p21150""]"
v49647,"[""p21155""]"
v49648,"[""p16541""]"
v49649,"[""p21156""]"
v4965,"[""p85""]"
v49650,"[""p18246""]"
v49651,"[""p11098""]"
v49652,"[""p21157""]"
v49653,"[""p21158""]"
v49654,"[""p11755""]"
v49655,"[""p10771""]"
v49656,"[""p21159""]"
v49657,"[""p21160""]"
v49658,"[""p21161""]"
v49659,"[""p22781""]"
v4966,"[""p403""]"
v49660,"[""p21163""]"
v49661,"[""p21164""]"
v49662,"[""p21165""]"
v49663,"[""p21166""]"
v49664,"[""p18979""]"
v49665,"[""p18979""]"
v49666,"[""p18979""]"
v49667,"[""p12638""]"
v49668,"[""p12638""]"
v49669,"[""p12638""]"
v4967,"[""p3095"", ""p378""]"
v49670,"[""p12638""]"
v49671,"[""p21167""]"
v49672,"[""p21168""]"
v49673,"[""p7497""]"
v49674,"[""p21170""]"
v49675,"[""p21162""]"
v49676,[]
v49677,"[""p21172""]"
v49678,"[""p12904""]"
v49679,"[""p21173""]"
v4968,"[""p981""]"
v49680,"[""p21174""]"
v49681,"[""p21175""]"
v49682,"[""p918""]"
v49683,"[""p2107""]"
v49684,"[""p21177""]"
v49685,"[""p21178""]"
v49686,"[""p146""]"
v49687,"[""p15567""]"
v49688,"[""p359""]"
v49689,"[""p359""]"
v4969,"[""p378""]"
v49690,"[""p21182""]"
v49691,"[""p18355""]"
v49692,"[""p14804""]"
v49693,"[""p21183""]"
v49694,"[""p21184""]"
v49695,"[""p21185""]"
v49696,"[""p21186""]"
v49697,"[""p21187""]"
v49698,"[""p21188""]"
v49699,"[""p21189""]"
v497,"[""p299""]"
v4970,"[""p1087""]"
v49700,"[""p21191""]"
v49701,"[""p21190""]"
v49702,"[""p21192""]"
v49703,"[""p21193""]"
v49704,"[""p21194""]"
v49705,"[""p21195""]"
v49706,"[""p21196""]"
v49707,"[""p21197""]"
v49708,"[""p10826""]"
v49709,"[""p21198""]"
v4971,"[""p1087""]"
v49710,"[""p15292""]"
v49711,"[""p21199""]"
v49712,"[""p21202""]"
v49713,"[""p20072""]"
v49714,"[""p21203""]"
v49716,"[""p16953"", ""p21203""]"
v49717,"[""p21204""]"
v49718,"[""p16953""]"
v49719,"[""p21206""]"
v4972,"[""p1087""]"
v49720,"[""p21207""]"
v49721,"[""p12607""]"
v49722,"[""p21208""]"
v49723,"[""p21209""]"
v49724,"[""p22252""]"
v49725,"[""p21210""]"
v49726,"[""p11755""]"
v49727,"[""p21211""]"
v49728,"[""p21212""]"
v49729,"[""p6950""]"
v49730,"[""p21216""]"
v49731,"[""p21217""]"
v49732,"[""p21218""]"
v49733,"[""p21219""]"
v49734,"[""p21220""]"
v49735,"[""p21221""]"
v49736,"[""p1317""]"
v49737,"[""p1317""]"
v49738,"[""p12313""]"
v49739,"[""p21222""]"
v4974,"[""p1545""]"
v49740,"[""p21029""]"
v49741,"[""p21223""]"
v49742,"[""p21224""]"
v49743,"[""p21225""]"
v49744,"[""p19091""]"
v49745,"[""p21226""]"
v49746,"[""p21227""]"
v49747,"[""p21228""]"
v49748,"[""p18936""]"
v49749,"[""p21231""]"
v4975,"[""p141""]"
v49750,"[""p21229""]"
v49751,"[""p21230""]"
v49752,"[""p20359""]"
v49753,"[""p21232""]"
v49754,"[""p21233""]"
v49755,"[""p21234""]"
v49756,"[""p21235""]"
v49757,"[""p21236""]"
v49758,"[""p21237""]"
v49759,"[""p21238""]"
v4976,"[""p12812""]"
v49760,"[""p21239""]"
v49761,"[""p21240""]"
v49762,"[""p19283"", ""p21241""]"
v49763,"[""p27068""]"
v49764,"[""p21242""]"
v49765,"[""p21243""]"
v49766,"[""p21244""]"
v49767,"[""p21245""]"
v49768,"[""p21246""]"
v49769,[]
v4977,"[""p1050""]"
v49770,"[""p21247""]"
v49771,"[""p21248""]"
v49772,"[""p21249""]"
v49773,"[""p21250""]"
v49774,"[""p21251""]"
v49775,"[""p21252""]"
v49776,"[""p21253""]"
v49777,"[""p21254""]"
v49778,"[""p21255""]"
v49779,"[""p21256""]"
v4978,"[""p341""]"
v49780,"[""p21257""]"
v49781,"[""p2304""]"
v49782,"[""p21258""]"
v49783,"[""p3369""]"
v49784,"[""p21259""]"
v49785,"[""p21260""]"
v49786,"[""p10010""]"
v49787,"[""p21261""]"
v49788,"[""p21262""]"
v49789,"[""p21263""]"
v4979,"[""p229""]"
v49790,"[""p21264""]"
v49791,"[""p21266""]"
v49792,"[""p3028""]"
v49793,"[""p22268""]"
v49794,"[""p21283""]"
v49795,"[""p14618""]"
v49796,"[""p229""]"
v49797,[]
v49798,"[""p24881""]"
v49799,"[""p18143""]"
v498,"[""p131"", ""p1720""]"
v49800,"[""p7892""]"
v49801,[]
v49802,"[""p120""]"
v49803,"[""p12313""]"
v49804,"[""p21272""]"
v49805,"[""p21274"", ""p21275""]"
v49806,"[""p21274"", ""p21275""]"
v49807,"[""p21274"", ""p21275""]"
v49808,"[""p21276""]"
v49809,"[""p11958""]"
v4981,"[""p129""]"
v49810,"[""p21277""]"
v49811,"[""p21245""]"
v49812,"[""p21278""]"
v49813,"[""p21279""]"
v49814,"[""p21280""]"
v49815,"[""p14322""]"
v49816,"[""p13259""]"
v49817,"[""p21284""]"
v49818,"[""p21285""]"
v49819,"[""p21286""]"
v4982,"[""p648""]"
v49820,"[""p9584""]"
v49821,"[""p17170""]"
v49822,"[""p21287""]"
v49823,[]
v49824,"[""p21290""]"
v49825,"[""p21291""]"
v49826,"[""p11755""]"
v49827,"[""p10118""]"
v49828,"[""p13129""]"
v49829,"[""p13129""]"
v4983,"[""p648""]"
v49830,"[""p13129""]"
v49831,"[""p13042""]"
v49832,"[""p14906"", ""p14907""]"
v49833,"[""p1082""]"
v49834,"[""p21293""]"
v49835,"[""p21295""]"
v49836,"[""p21296""]"
v49837,"[""p1367""]"
v49838,"[""p21297""]"
v49839,"[""p1367""]"
v4984,"[""p119""]"
v49840,"[""p12074""]"
v49841,"[""p1224""]"
v49842,"[""p17206""]"
v49843,"[""p21298""]"
v49844,"[""p21298""]"
v49845,"[""p21299""]"
v49846,"[""p21300""]"
v49847,"[""p21301""]"
v49848,"[""p21302""]"
v49849,"[""p1110""]"
v4985,"[""p172""]"
v49850,"[""p27069""]"
v49851,"[""p12549""]"
v49852,[]
v49853,"[""p21303""]"
v49854,"[""p5293""]"
v49855,"[""p18855""]"
v49856,"[""p21304""]"
v49857,"[""p21305""]"
v49858,"[""p21306""]"
v49859,"[""p13977"", ""p24362""]"
v4986,"[""p676""]"
v49860,"[""p21307""]"
v49861,"[""p21308""]"
v49862,"[""p21309""]"
v49863,"[""p21308""]"
v49864,"[""p21310""]"
v49865,"[""p21311""]"
v49866,"[""p15173"", ""p21812""]"
v49868,"[""p21312""]"
v49869,[]
v49870,"[""p15038""]"
v49871,"[""p15038""]"
v49872,"[""p21313""]"
v49873,"[""p21314""]"
v49875,"[""p18635""]"
v49876,"[""p21315""]"
v49877,"[""p21316""]"
v49878,"[""p21317""]"
v49879,"[""p21318""]"
v4988,"[""p341""]"
v49880,"[""p21319""]"
v49881,"[""p14768""]"
v49882,"[""p1420""]"
v49883,"[""p12301""]"
v49884,"[""p21321""]"
v49885,"[""p21322""]"
v49886,"[""p14704""]"
v49887,"[""p18344""]"
v49888,"[""p15799""]"
v49889,"[""p22290""]"
v4989,"[""p1366""]"
v49890,"[""p21353""]"
v49891,"[""p21323""]"
v49892,"[""p21323""]"
v49894,[]
v49895,"[""p21324""]"
v49896,"[""p21325""]"
v49897,"[""p21326""]"
v49898,"[""p21327""]"
v49899,"[""p21329""]"
v499,"[""p120""]"
v4990,"[""p1552""]"
v49900,"[""p21328""]"
v49901,"[""p21330""]"
v49902,"[""p21331""]"
v49903,"[""p21333""]"
v49904,"[""p21333""]"
v49906,"[""p12994""]"
v49907,"[""p21335""]"
v49908,"[""p21335""]"
v49909,"[""p22371""]"
v4991,"[""p189""]"
v49910,"[""p12430""]"
v49911,"[""p21336""]"
v49912,"[""p21337""]"
v49913,"[""p21338""]"
v49914,"[""p21339""]"
v49915,"[""p21340""]"
v49916,"[""p15152""]"
v49917,"[""p21147""]"
v49918,"[""p14914""]"
v49919,"[""p21551"", ""p3054""]"
v49920,"[""p21342""]"
v49921,"[""p20456""]"
v49922,"[""p21344"", ""p21449""]"
v49923,"[""p21345""]"
v49924,"[""p3403""]"
v49925,"[""p2030""]"
v49926,"[""p21347""]"
v49927,"[""p2451""]"
v49928,"[""p21348""]"
v49929,"[""p21349""]"
v4993,"[""p949""]"
v49930,"[""p10081""]"
v49931,"[""p21350""]"
v49932,"[""p15318""]"
v49933,"[""p21351""]"
v49934,"[""p3489""]"
v49935,[]
v49936,"[""p412""]"
v49937,"[""p21352""]"
v49938,"[""p17726""]"
v49939,[]
v4994,"[""p949""]"
v49940,"[""p8930""]"
v49941,"[""p5262""]"
v49942,"[""p21354""]"
v49943,"[""p21355""]"
v49944,"[""p21356""]"
v49945,"[""p21357""]"
v49946,"[""p21358""]"
v49947,"[""p1685""]"
v49948,"[""p21359""]"
v49949,"[""p21360""]"
v4995,"[""p949""]"
v49950,"[""p21361""]"
v49951,"[""p7587""]"
v49952,"[""p12329""]"
v49953,"[""p15318""]"
v49954,"[""p24""]"
v49955,"[""p21362""]"
v49956,"[""p24""]"
v49957,"[""p24""]"
v49958,"[""p21363""]"
v49959,"[""p21364"", ""p2162""]"
v4996,"[""p949""]"
v49960,"[""p21365""]"
v49961,"[""p21366""]"
v49962,"[""p3403""]"
v49963,"[""p21367""]"
v49964,"[""p21368""]"
v49965,"[""p20163""]"
v49966,"[""p9535""]"
v49967,"[""p9535""]"
v49968,"[""p2604""]"
v49969,"[""p2604""]"
v4997,"[""p949""]"
v49970,"[""p21369""]"
v49971,"[""p21370""]"
v49972,"[""p16626""]"
v49973,"[""p21371""]"
v49974,"[""p27070""]"
v49975,"[""p12362""]"
v49976,"[""p21372""]"
v49977,"[""p21372""]"
v49978,"[""p19373""]"
v49979,"[""p21373""]"
v4998,"[""p949""]"
v49980,"[""p21375""]"
v49981,"[""p21374""]"
v49982,[]
v49983,"[""p16696""]"
v49984,"[""p15034""]"
v49985,"[""p10116""]"
v49986,"[""p21378""]"
v49987,"[""p16964""]"
v49988,"[""p21379""]"
v49989,"[""p21380""]"
v4999,"[""p949""]"
v49990,"[""p21381""]"
v49991,"[""p7759""]"
v49992,"[""p21376""]"
v49993,"[""p21377""]"
v49994,"[""p21382""]"
v49995,"[""p21383""]"
v49996,"[""p19196""]"
v49997,"[""p3797""]"
v49998,"[""p2425""]"
v49999,"[""p2425""]"
v5,"[""p24""]"
v50,"[""p6""]"
v500,"[""p5999""]"
v5000,"[""p104""]"
v50000,"[""p5107""]"
v50001,"[""p11111""]"
v50002,"[""p11163""]"
v50003,"[""p21384""]"
v50004,"[""p21385""]"
v50005,"[""p21386""]"
v50006,"[""p20819""]"
v50007,"[""p24446""]"
v50008,"[""p341""]"
v50009,[]
v5001,"[""p1532""]"
v50010,"[""p21388""]"
v50011,[]
v50012,"[""p21389""]"
v50013,"[""p21390""]"
v50014,"[""p23232""]"
v50015,"[""p21391""]"
v50016,"[""p21393""]"
v50017,"[""p21394""]"
v50018,"[""p21395""]"
v50019,"[""p12049""]"
v5002,"[""p1553""]"
v50020,"[""p21396""]"
v50021,"[""p21397""]"
v50022,"[""p21398""]"
v50023,"[""p21399""]"
v50024,"[""p3465""]"
v50025,"[""p7920""]"
v50026,"[""p21401""]"
v50027,"[""p10111""]"
v50028,"[""p14332""]"
v50029,"[""p14332""]"
v5003,"[""p1553""]"
v50030,"[""p21402""]"
v50031,"[""p21403""]"
v50032,"[""p21404""]"
v50033,"[""p21405""]"
v50034,"[""p4400""]"
v50035,"[""p21406""]"
v50036,"[""p23053""]"
v50037,"[""p21407""]"
v50038,"[""p21408""]"
v50039,"[""p1685""]"
v5004,"[""p949""]"
v50040,"[""p21409""]"
v50041,"[""p10143""]"
v50042,"[""p21410""]"
v50043,"[""p21411""]"
v50044,"[""p21412""]"
v50045,[]
v50046,"[""p18858""]"
v50047,[]
v50048,"[""p21413""]"
v50049,"[""p21414""]"
v5005,"[""p949""]"
v50050,"[""p21415""]"
v50051,"[""p3403""]"
v50053,"[""p21417""]"
v50054,"[""p21418""]"
v50055,"[""p21419""]"
v50056,"[""p19196""]"
v50057,"[""p5382""]"
v50058,"[""p4779""]"
v50059,"[""p710""]"
v5006,"[""p949""]"
v50060,"[""p21420""]"
v50061,"[""p21421""]"
v50062,"[""p21422""]"
v50063,"[""p21423""]"
v50064,"[""p12313""]"
v50065,"[""p21424""]"
v50066,"[""p21425""]"
v50067,"[""p21426""]"
v50068,"[""p21427""]"
v50069,"[""p12049""]"
v5007,"[""p949""]"
v50070,"[""p19331""]"
v50071,"[""p21429""]"
v50072,"[""p403""]"
v50073,"[""p8766""]"
v50074,"[""p16196""]"
v50075,"[""p10006""]"
v50076,"[""p164""]"
v50077,"[""p21850""]"
v50078,"[""p21430""]"
v50079,"[""p3546""]"
v5008,"[""p949""]"
v50080,"[""p21431""]"
v50081,"[""p8789""]"
v50082,"[""p21433""]"
v50083,"[""p21433""]"
v50084,"[""p21433""]"
v50085,"[""p21433""]"
v50086,"[""p21433""]"
v50087,"[""p21434""]"
v50088,"[""p21435""]"
v50089,"[""p21436""]"
v5009,"[""p949""]"
v50090,"[""p21437""]"
v50091,[]
v50092,"[""p21438""]"
v50093,"[""p14410""]"
v50094,"[""p21617""]"
v50095,"[""p21439""]"
v50096,"[""p21440""]"
v50097,"[""p21440""]"
v50098,"[""p21440""]"
v50099,"[""p13505""]"
v501,"[""p269""]"
v5010,"[""p949""]"
v50100,[]
v50101,"[""p12863""]"
v50102,"[""p12049""]"
v50103,"[""p21445""]"
v50104,"[""p21447""]"
v50105,"[""p21448""]"
v50106,[]
v50107,"[""p21450""]"
v50108,"[""p12049""]"
v50109,"[""p21451""]"
v5011,"[""p949""]"
v50110,"[""p21429""]"
v50111,"[""p21429""]"
v50112,"[""p15322""]"
v50113,"[""p226""]"
v50114,"[""p20941""]"
v50115,"[""p21452""]"
v50116,"[""p21453""]"
v50118,"[""p21454""]"
v50119,"[""p21455""]"
v5012,"[""p949""]"
v50120,"[""p21455""]"
v50121,"[""p15122""]"
v50123,"[""p8644""]"
v50124,"[""p10250""]"
v50125,"[""p21456""]"
v50126,[]
v50127,"[""p17724""]"
v50128,"[""p20496""]"
v50129,"[""p12049""]"
v5013,"[""p949""]"
v50130,"[""p19269""]"
v50131,"[""p21458""]"
v50132,"[""p19259""]"
v50133,"[""p21459""]"
v50134,"[""p11755""]"
v50135,"[""p7182""]"
v50136,"[""p7182""]"
v50137,"[""p7182""]"
v50138,"[""p21460""]"
v50139,"[""p7182""]"
v5014,"[""p949""]"
v50140,"[""p115""]"
v50141,"[""p3450""]"
v50142,"[""p7234""]"
v50143,"[""p12049""]"
v50144,"[""p21464""]"
v50145,"[""p21465""]"
v50146,"[""p21466""]"
v50147,"[""p15472""]"
v50148,"[""p21467""]"
v50149,"[""p19550""]"
v5015,"[""p949""]"
v50150,"[""p21468""]"
v50151,"[""p15412""]"
v50152,"[""p13155""]"
v50153,"[""p106""]"
v50154,"[""p19349""]"
v50155,"[""p18624""]"
v50156,"[""p18624""]"
v50157,"[""p21469""]"
v50158,"[""p13679""]"
v50159,"[""p7456""]"
v5016,"[""p949""]"
v50160,"[""p21470""]"
v50161,"[""p15318""]"
v50162,"[""p21472"", ""p21473""]"
v50163,"[""p21474""]"
v50164,"[""p21474""]"
v50165,"[""p17170""]"
v50166,"[""p12904""]"
v50167,"[""p12049""]"
v50168,"[""p24990""]"
v50169,"[""p13707""]"
v5017,"[""p949""]"
v50170,"[""p21475""]"
v50171,"[""p15472""]"
v50172,"[""p21476""]"
v50173,"[""p21478""]"
v50174,"[""p21479""]"
v50176,"[""p6118""]"
v50177,"[""p13454""]"
v50178,"[""p13454""]"
v50179,"[""p21481""]"
v5018,"[""p949""]"
v50180,"[""p21481""]"
v50181,"[""p2667""]"
v50182,"[""p21482""]"
v50183,"[""p18382""]"
v50184,"[""p13599"", ""p21049""]"
v50185,"[""p16703""]"
v50186,"[""p10625"", ""p17869""]"
v50187,"[""p27071""]"
v50188,"[""p19587""]"
v50189,"[""p21483""]"
v50190,"[""p7497""]"
v50191,"[""p14441""]"
v50192,"[""p15640""]"
v50193,"[""p11662""]"
v50194,"[""p3632""]"
v50195,"[""p21484""]"
v50196,"[""p8874""]"
v50197,"[""p17844""]"
v50198,"[""p15182""]"
v50199,"[""p26120""]"
v502,"[""p120""]"
v5020,"[""p4294""]"
v50200,"[""p14877""]"
v50201,"[""p21487""]"
v50202,"[""p21488""]"
v50203,"[""p11519""]"
v50204,"[""p21049""]"
v50205,"[""p11879""]"
v50206,"[""p15681""]"
v50207,"[""p21489""]"
v50208,"[""p21490""]"
v50209,"[""p21490""]"
v5021,"[""p4294""]"
v50210,"[""p21490""]"
v50211,"[""p21491""]"
v50212,"[""p18206""]"
v50214,"[""p21492""]"
v50215,"[""p4542""]"
v50216,"[""p12041""]"
v50217,"[""p21493""]"
v50218,"[""p21493""]"
v50219,"[""p19275""]"
v5022,"[""p1554""]"
v50220,"[""p16599""]"
v50221,"[""p16733""]"
v50222,"[""p20665""]"
v50223,"[""p9001""]"
v50224,"[""p15771""]"
v50225,"[""p21494""]"
v50226,"[""p12904""]"
v50227,"[""p12904""]"
v50228,"[""p5146""]"
v50229,"[""p21496"", ""p21544"", ""p21545""]"
v5023,"[""p832""]"
v50230,"[""p21495""]"
v50231,"[""p12904""]"
v50232,"[""p14956""]"
v50233,"[""p12104""]"
v50234,"[""p17788""]"
v50235,"[""p17768""]"
v50236,"[""p21497""]"
v50237,"[""p21384""]"
v50238,"[""p21656""]"
v50239,"[""p19397""]"
v5024,"[""p1217""]"
v50240,"[""p15032"", ""p15043""]"
v50241,"[""p18587""]"
v50242,"[""p6066""]"
v50243,"[""p21498""]"
v50244,"[""p15270"", ""p17329""]"
v50245,"[""p12737""]"
v50246,"[""p14767"", ""p16786""]"
v50247,"[""p19333""]"
v50248,"[""p18091""]"
v50249,"[""p18104""]"
v5025,"[""p1555"", ""p691""]"
v50250,"[""p21499""]"
v50251,"[""p21500""]"
v50252,"[""p12049""]"
v50253,"[""p11879""]"
v50254,"[""p17318""]"
v50255,"[""p6765""]"
v50256,"[""p17374""]"
v50257,"[""p21501""]"
v50258,"[""p21503""]"
v50259,"[""p21546""]"
v5026,"[""p295""]"
v50260,[]
v50261,[]
v50262,"[""p21506""]"
v50263,"[""p21507""]"
v50264,"[""p17376""]"
v50265,"[""p17308"", ""p21184""]"
v50266,"[""p19299""]"
v50267,"[""p21508""]"
v50268,"[""p17359""]"
v50269,"[""p19514""]"
v5027,"[""p662""]"
v50270,"[""p17361"", ""p26966""]"
v50271,"[""p21510""]"
v50272,[]
v50273,"[""p15031""]"
v50274,"[""p21513""]"
v50275,"[""p21358""]"
v50276,"[""p3238""]"
v50278,"[""p2756""]"
v50279,"[""p18257""]"
v5028,"[""p1601""]"
v50280,"[""p15094""]"
v50281,"[""p21514"", ""p21515""]"
v50282,"[""p8921""]"
v50283,"[""p21517"", ""p21619""]"
v50284,"[""p21902""]"
v50285,"[""p21518""]"
v50286,"[""p10970""]"
v50287,"[""p12049""]"
v50288,"[""p1777""]"
v50289,"[""p21520""]"
v5029,"[""p1604""]"
v50290,"[""p21523""]"
v50291,"[""p21524""]"
v50292,"[""p918""]"
v50294,"[""p21526""]"
v50295,"[""p5941""]"
v50296,"[""p21529""]"
v50297,"[""p21527""]"
v50298,"[""p21528""]"
v50299,"[""p17368""]"
v503,"[""p270""]"
v5030,"[""p149""]"
v50300,"[""p17385""]"
